Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.it,ANON-097-6491921-6856506,2021-03-14T10:52:37Z,Not Applicable,EUR,4.5,0.94,0,0,7.91,5.05,2.34,B063TFMS12,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-15T01:41:37Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(DCQ81UENSE13),"Cucchiaio dosatore in acciaio inox della marca BrilloChef, ideale per una cucina precisa. Con una capacità di 30 ml, è perfetto per preparare dolci e salse. Il design ergonomico e il manico antiscivolo lo rendono facile da usare e da pulire.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-066-9060263-0835065,2021-03-14T05:56:32Z,Not Applicable,EUR,1.81,0,0,0,1.34,1.85,0,B0ERO6WBXL,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-16T06:49:49Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Yun Express(),"Provate 'Il Culto degli Antichi' di Gioco dell'Anima, un gioco di ruolo che coinvolge 2-6 giocatori. Esplora misteri e affronta creature oscure in questo viaggio di 120 minuti ricco di colpi di scena.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-786-5067354-4833574,2021-03-11T19:05:30Z,Not Applicable,EUR,7.1,0.24,0,0,9.08,10.01,0.39,B0SHM215YJ,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-12T00:31:00Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(JH6ZAZ505T0R),"Siero Illuminante GlowSerum di RadianteBellezza, 30 ml. Questo siero leggero è arricchito con estratti di vitamina C per una pelle luminosa e levigata. Ottimo da applicare prima della crema viso per un effetto illuminante.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-133-6370592-4059899,2021-03-11T19:00:34Z,Not Applicable,EUR,1.12,0,0,0,0.78,0.98,0,B06D6IWKVY,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-13T13:56:37Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612702084CN),"Camicia elegante uomo di Raffinato Stile, in cotone 100% con motivo a righe blu. Disponibile nelle taglie M, L, XL. Perfetta per l'ufficio o eventi formali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-249-3213414-5371783,2021-03-11T18:53:48Z,Not Applicable,EUR,1.9,0,0,0,1.62,Not Available,Not Available,B0R0VLKBCU,New,0,Gift Certificate/Card,Cancelled,Not Available,Not Available,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Not Available,"Borsa 'Pappa e Gioco' di HappyMom, progettata per mamme e papà in movimento. Include compartimenti per biberon e pannolini. Comoda e resistente, perfetta per le passeggiate con il vostro bambino.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-422-7704819-8292040,2021-03-11T18:27:16Z,Not Applicable,EUR,1.2,0,0,0,1.41,1.35,0,B0J1NPKMX0,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-15T02:36:46Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Yun Express(),"Giubbotto in pelle di Rock Style, colore nero con finiture vintage. Disponibile nelle taglie S, M, L. Un must del guardaroba per gli amanti dello stile rock.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-292-6871274-0544015,2021-03-05T22:59:43Z,Not Applicable,EUR,1.64,0,0,0,1.34,1.58,0,B0GIOLF63Y,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-07T22:36:53Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(),"Cavo USB-C UltraCharge di TechWave, lunghezza 2 metri, perfetto per ricaricare rapidamente smartphone e tablet. Rivestimento in nylon intrecciato per una maggiore durata. Compatibile con tutti i dispositivi USB-C, supporta una potenza di 60W.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-148-8016111-3351978,2021-03-05T11:38:26Z,Not Applicable,EUR,5.48,0.99,0,0,6.21,5.47,0.74,B0HJEYM4UM,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-06T00:37:39Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(N6SC6XSGAFCO),"Giacca bomber di Nyx Fashion, in tessuto sintetico, colore verde militare. Taglie S, M, L, ideale per un look urbano e casual.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-206-6251714-4281474,2021-03-03T06:17:57Z,Not Applicable,EUR,1.61,0,0,0,1.35,1.12,0,B0PW624U41,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-03T10:30:47Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(IT000011527130),"Rossetto LuminousLip di GlamMakeup, 4 g. Rossetto cremoso che idrata le labbra e offre una copertura densa. Disponibile in numerose tonalità, è perfetto per ogni appuntamento.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-692-6104381-8784289,2021-03-02T16:41:27Z,Not Applicable,EUR,1.61,0,0,0,1.75,3.4,0,B0AYIX6XHG,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-03T10:30:52Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(IT000011757619),"Copriletto estivo in cotone della linea DreamHome, con dimensioni 240x260 cm. Disponibile in vari colori, morbido e leggero, assicura comfort e freschezza nelle notti estive. Facilmente lavabile in lavatrice.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-784-5339551-1399751,2021-02-28T21:26:23Z,Not Applicable,EUR,8.22,0,0,0,9.53,11.3,0,B0OTAIECEV,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T20:12:55Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(XNGDJ56UTDRJ),"Culla 'Sogni Sereni' di CullaCoccole, realizzata in legno naturale, offre un'ottima qualità del sonno per neonati. Design elegante e moderno, adatta per bambini fino a 12 mesi. Facile da montare e spostare.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-038-0345823-0394911,2021-02-28T20:55:58Z,Not Applicable,EUR,1.18,0,1.39,0,2.72,0.52,0,B05RXE78D2,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T01:23:03Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(WNBAA0140549327YQ),"Blusa di Eleganza Comfort, in tessuto fluido, disponibile in bianco e verde acqua. Taglie S, M, L. Perfetta per un look formale o casual con stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-720-4050346-5901650,2021-02-27T22:52:44Z,Not Applicable,EUR,8.25,1.17,0,0,9.77,12.84,2.32,B09RM5PO7B,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-28T20:14:11Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(FKPI9BYQ71UH),"Plafoniera LED della collezione BrightNest, con un design minimalista e moderno. Luce calda e dimmerabile, perfetta per l'illuminazione di qualsiasi stanza della casa. Facile da installare e altamente energetica, non puoi farne a meno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-081-9376174-6994536,2021-02-27T18:06:54Z,Not Applicable,EUR,1.74,0,0,0,0.79,1.55,0,B0WZ4WCGIE,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T13:02:39Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693868CN),"Cyclette X-Bike di FitPro, ideale per allenamenti indoor. Dotata di display digitale per monitorare il battito cardiaco e le calorie bruciate. Design compatto e regolabile, adatta per tutti. Colore nero e grigio.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-214-6930266-5984826,2021-02-27T11:35:24Z,Not Applicable,EUR,2.15,0,0,0,1.34,1.62,0,B0SOLVQBRW,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T06:21:24Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693660CN),"Tostapane elettrico della marca ToastKing, con 4 fessure e diverse impostazioni di doratura. Design compatto e moderno, include una funzione per scongelare. Perfetto per preparare colazioni deliziose e veloci per tutta la famiglia.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-398-2836308-3240844,2021-02-27T11:33:59Z,Not Applicable,EUR,2.59,0,0,0,2.1,0.87,0,B0BU0E2D52,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T06:22:22Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693659CN),"Corda elastica per allenamento MultiStretch di FlexiFit, perfetta per tonificare muscoli e migliorare la flessibilità. Lunghezza di 2 metri, in diversi colori tra cui rosa e blu. Leggera e facile da trasportare.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-128-3440030-8699309,2021-02-27T11:32:50Z,Not Applicable,EUR,1.48,0,0,0,2.37,1.21,0,B0FG8BUCNJ,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T06:22:17Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693658CN),"Shampoo Rinforzante FortiCapelli di BioEssenza, 250 ml. Questo shampoo delicato rinforza i capelli fragili grazie a estratti di rosmarino e aloe vera. Lascia i capelli morbidi e luminosi, ideale per uso quotidiano.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-329-9104617-2470766,2021-02-27T11:32:16Z,Not Applicable,EUR,1.8,0,0,0,1.02,1.19,0,B0NTVZA33O,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T06:24:11Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693656CN),"Smalto per Unghie EcoColor di Tivolo, 10 ml. Questo smalto ecologico è stato sviluppato senza sostanze chimiche dannose. Disponibile in una vasta gamma di colori vivaci, asciuga rapidamente per manicure perfette e durature.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-893-3443229-1195740,2021-02-26T21:41:06Z,Not Applicable,EUR,1.04,0,0,0,1.54,1.43,0,B0OLPGU8NQ,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-28T16:29:30Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693421CN),"Bagnoschiuma Olio di Argan PureEssence, 250 ml. Questo bagnoschiuma lussuoso deterge delicatamente e nutre la pelle grazie all'olio di argan. Con una fragranza avvolgente, è perfetto per momenti di relax e benessere.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-303-1786686-6331595,2021-02-26T21:40:43Z,Not Applicable,EUR,2.16,0,0,0,1.2,2.14,0,B0Z4S3E3TI,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-28T16:29:55Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612693420CN),"Biberon 'Dolce Latte' di Coccole & Bambini. Biberon in vetro da 250 ml, con tettarella in silicone morbido. Design ergonomico e pratico per neonati fino a 6 mesi. Facile da pulire e sterilizzare.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-027-1283334-2994948,2021-02-26T21:20:11Z,Not Applicable,EUR,1.4,0,0,0,1.31,1.76,0,B0ZD6AOVL7,New,1,Gift Certificate/Card,Closed,Shipped,2021-03-01T10:29:04Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(IT000011200188),"Hub USB-C 7in1 di MultiConnect, colore grigio. Include porte HDMI, USB-A, USB-C e lettore di schede SD. Design elegante, perfetto per utenti professionisti e viaggiatori.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-101-9048001-6011220,2021-02-26T17:54:32Z,Not Applicable,EUR,3.07,0.42,0,0,1.32,1.19,0.26,B08WXQBILV,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-27T01:41:16Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1X0L420Z5T84),"Frisbee AeroFly di FunTime, leggero e resistente. Realizzato in plastica riciclata, disponibile in colori fluorescenti. Ideale per divertenti pomeriggi al parco o in spiaggia, per tutte le età!",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-042-2636901-8486919,2021-02-26T08:10:16Z,Not Applicable,EUR,1.28,0,0,0,1.41,1.25,0,B0TE8CP9K0,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-28T03:07:51Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612692945CN),"Scarpe da ginnastica FlexStep, modello unisex in tessuto traspirante, colore nero con dettagli bianchi. Scegli la tua taglia tra 40 e 45. Ideali per allenamenti o uso quotidiano, garantiscono comfort e stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-289-8076294-3072219,2021-02-25T23:38:06Z,Not Applicable,EUR,0.99,0,0,0,1.95,1.17,0,B0DP5ULP2X,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-27T18:47:32Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(KP125612692881CN),"La serie 'Eroi Mitologici' di FantasiComic è una raccolta di fumetti in 5 volumi. Ogni volume racconta storie avvincenti di antichi dei, illustrati con grafiche mozzafiato. Perfetto per giovani lettori e appassionati della mitologia.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-991-2667767-0456655,2021-02-25T20:52:56Z,Not Applicable,EUR,1.26,0,0,0,0.86,1.43,0,B0YL0BU1IA,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-26T10:05:46Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(5P33C21762736),"Abito lungo da sera di Notte Magica, in chiffon blu notte con dettagli luminosi. Taglie disponibili: S, M, L. Ideale per matrimoni e feste eleganti.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-223-4273666-2740471,2021-02-25T20:23:22Z,Not Applicable,EUR,2.21,0,0,0,1.22,0.89,0,B084C3Z2LJ,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-26T10:06:53Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(5P33C21898036),"Caricatore da muro TurboPower di VoltPro, con 2 porte USB da 18W ciascuna. Design compatto, ideale per viaggi. Ricarica rapida per smartphone e tablet, include protezione da sovratensioni. Colore bianco elegante.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-913-3546735-3790391,2021-02-24T21:02:30Z,Not Applicable,EUR,0.72,0,0,0,0.85,1.04,0,B0CJ0OSOH5,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-26T10:07:00Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(5P33C21881330),"Tostapane elettrico della marca ToastKing, con 4 fessure e diverse impostazioni di doratura. Design compatto e moderno, include una funzione per scongelare. Perfetto per preparare colazioni deliziose e veloci per tutta la famiglia.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-032-8796937-5865576,2021-02-17T12:21:42Z,Not Applicable,EUR,14.39,1.49,0,0,16.89,6.89,1.71,B0O2DE83QU,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-17T19:57:01Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(CLREAY3SM1PP),"Cappello di Stile Libertà, in feltro, colore nero. Taglia unica, perfetto per ogni occasione, dal casual all'elegante.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-669-2174712-6242918,2021-02-15T19:31:40Z,Not Applicable,EUR,0.83,0.1,0,0,1.07,23.57,4.38,B00AJBV6JN,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-15T23:35:31Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4LUX4L863A1N),"Zaino 'Tropical Escape' di KidzAdventure. Realizzato in materiale ecologico, presenta una grafica vivace di palme e fiori. Capacità di 20 litri, perfetto per viaggi o gite scolastiche.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-675-4872274-4315646,2021-02-15T19:31:40Z,Not Applicable,EUR,0.63,0.13,0,0,1.16,31.98,10.06,B06EFIDXWI,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-15T23:35:31Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(B5OU833Z5GF0),"Scopino per WC della marca CleanHome, con design ergonomico e base antiscivolo. Realizzato in plastica di alta qualità, resistente e facile da pulire. Assicura una manutenzione igienica del tuo bagno con stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-189-5753780-7752814,2021-02-15T19:31:40Z,Not Applicable,EUR,6.03,2.07,0,0,8.38,6.85,2.7,B099UPSRGI,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-16T00:33:24Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(SW3HCDI74KZT),"Tuta intera di Soffice Sogni, in cotone leggero, disponibile in bianco e lavanda. Taglie S, M, L. Perfetta per i momenti di relax a casa.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-785-1694721-2202218,2021-02-15T19:31:40Z,Not Applicable,EUR,6.26,1.83,0,0,10.61,38.53,4.78,B0LB45ALIM,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-15T23:35:31Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(ESY3U0SL3E6K),"Set di succulente 'Giardino dei Piccoli' di Verdevivo, include 3 piante grasse da coltivare in vaso. Adatto per bambini da 5 anni in su, insegna la responsabilità e l'amore per la natura.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-497-9572037-1882740,2021-02-15T19:31:40Z,Not Applicable,EUR,21.04,6.42,0,0,29.16,23.47,6.48,B0OYRXXO1I,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-16T02:44:17Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(9VMHVR04JCRW),"Leggings sportivi di ActiveWear, in tessuto elasticizzato, disponibili in grigio e nero. Taglie S, M, L, resistenti e traspiranti, ideali per allenamenti intensi.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-909-4624858-8295010,2021-02-15T19:31:40Z,Not Applicable,EUR,4.12,0,1.41,0,2.23,2.76,0,B0GJ9KKU7I,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-17T07:54:16Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",YunExpress(YT2104701299001935),"Spinning bike ProFit di HomeTrainer, ideale per allenamenti intensivi. Resistenza regolabile e display per monitorare le performance. Colore nero, design ergonomico, per a casa o per allenamenti in gruppo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-316-0728961-0418764,2021-02-15T19:31:40Z,Not Applicable,EUR,30.42,7.85,0,0,44.79,49.44,8.26,B038AIZZA9,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-15T23:35:31Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(27JLLZ90Z23Q),"Stivali alti di Trendy Footwear, in ecopelle nera, tacco di 8 cm. Taglie disponibili: 36-41. Stile e comodità per ogni outfit, ideali per l'inverno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-219-2969999-6472511,2021-02-15T19:31:40Z,Not Applicable,EUR,5.69,0.53,0,0,6.99,9.08,2.65,B0ORL0YB9C,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-16T00:33:24Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(BWACJ28MSABB),"Gioca con 'Lupi e Pecore' di Giochi Uniti, un avvincente gioco di strategia per 2-4 giocatori. Plastica resistente e colori vivaci rendono questo gioco divertente e durevole. Ideale per famiglie o amici in cerca di sfide mentali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-207-2363729-8330956,2021-02-11T19:58:41Z,Not Applicable,EUR,27.84,2.92,0,0,27.63,15.08,6.89,B04OEPC8TZ,New,1,Gift Certificate/Card,Closed,Shipped,2021-02-12T19:15:32Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(2NGXCYNLAIMA),"Cyclette X-Bike di FitPro, ideale per allenamenti indoor. Dotata di display digitale per monitorare il battito cardiaco e le calorie bruciate. Design compatto e regolabile, adatta per tutti. Colore nero e grigio.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-890-4042947-7317866,2021-02-02T23:56:25Z,Not Applicable,EUR,1.19,0,2.52,0,6.38,1.55,0,B061FIVOCN,New,1,Not Available,Closed,Shipped,2021-02-04T02:06:36Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",YunExpress(YT2103401299004121),"Cestino da picnic CheesyBite di OutdoorEnthusiast, dotato di compartimenti isolati. Colore verde oliva, include posate eco-friendly e tavoletta in legno. Ideale per pranzi all’aperto in famiglia o con gli amici.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-527-6672395-1800724,2021-02-02T23:56:25Z,Not Applicable,EUR,3.68,0,0,0,2.43,11.18,0,B0E7YKRZ3F,New,1,Not Available,Closed,Shipped,2021-02-03T09:08:38Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(ZJ486UL6ULM1),"Gioco da tavolo 'Piccolo Genio' di CreaKids, per bambini dai 4 ai 8 anni. Questo gioco stimola la creatività e l'immaginazione con 100 schede di attività interattive. Colori vivaci e materiali sicuri per i più piccoli.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-582-9562784-0974664,2021-02-02T23:56:25Z,Not Applicable,EUR,7.92,0,0,0,10.09,9.93,0,B024QHTLJF,New,1,Not Available,Closed,Shipped,2021-02-03T09:08:38Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(P4ULPQP81YCE),"Tuta intera di Soffice Sogni, in cotone leggero, disponibile in bianco e lavanda. Taglie S, M, L. Perfetta per i momenti di relax a casa.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-133-2366145-8853745,2021-02-02T23:56:25Z,Not Applicable,EUR,3.69,0,0,0,4.36,5.08,0,B0ANX0H6VY,New,1,Not Available,Closed,Shipped,2021-02-03T07:25:52Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(),"Spazzola Massaggiante Anticellulite ShapeWell di FormaPerfetta, 1 pz. Stimola la circolazione e aiuta a ridurre la cellulite grazie alle sue setole in silicone. Ottima anche per massaggi rilassanti e tonificanti.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-744-8108849-1390032,2021-01-30T15:22:10Z,Not Applicable,EUR,35.72,9.98,0,0,48.53,58.22,6.77,B0WB3WWTQL,New,1,Not Available,Closed,Shipped,2021-01-31T01:17:58Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(0JMMYR77YH3Y),"Pala per escursionismo TrailBlaze di GearUp, realizzata in alluminio leggero e resistente. Facile da riporre nello zaino, manico ergonomico per un trasporto comodo. Colore argento, essenziale per ogni avventura outdoor.",Not Available,Not Available,Not Available,Not Available
